date,home_team,away_team,home_score,away_score,team_a,team_b
2013-09-14,Hull,Cardiff,1.0,1.0,Cardiff,Hull
2013-09-21,Newcastle,Hull,2.0,3.0,Hull,Newcastle
2013-09-21,Almeria,Levante,2.0,2.0,Almeria,Levante
2013-09-22,Cardiff,Tottenham,0.0,1.0,Cardiff,Tottenham
2013-09-24,Malaga,Almeria,2.0,0.0,Almeria,Malaga
2013-09-27,Valladolid,Malaga,2.0,2.0,Malaga,Valladolid
2013-09-28,Fulham,Cardiff,1.0,2.0,Cardiff,Fulham
2013-09-29,Stoke,Norwich,0.0,1.0,Norwich,Stoke
2013-10-04,Malaga,Osasuna,0.0,1.0,Malaga,Osasuna
2013-10-05,Hull,Aston Villa,0.0,0.0,Aston Villa,Hull
2013-10-05,Fulham,Stoke,1.0,0.0,Fulham,Stoke
2013-10-05,Cardiff,Newcastle,1.0,2.0,Cardiff,Newcastle
2013-10-19,Chelsea,Cardiff,4.0,1.0,Cardiff,Chelsea
2013-10-26,Norwich,Cardiff,0.0,0.0,Cardiff,Norwich
2013-11-02,Almeria,Valladolid,1.0,0.0,Almeria,Valladolid
2013-11-03,Cardiff,Swansea,1.0,0.0,Cardiff,Swansea
2013-11-09,Aston Villa,Cardiff,2.0,0.0,Aston Villa,Cardiff
2013-11-23,Fulham,Swansea,1.0,2.0,Fulham,Swansea
2013-11-24,Cardiff,Man United,2.0,2.0,Cardiff,Man United
2013-11-30,Cardiff,Arsenal,0.0,3.0,Arsenal,Cardiff
2013-12-04,Stoke,Cardiff,0.0,0.0,Cardiff,Stoke
2013-12-07,Crystal Palace,Cardiff,2.0,0.0,Cardiff,Crystal Palace
2013-12-07,West Brom,Norwich,0.0,2.0,Norwich,West Brom
2013-12-14,Cardiff,West Brom,1.0,0.0,Cardiff,West Brom
2013-12-15,Norwich,Swansea,1.0,1.0,Norwich,Swansea
2013-12-20,Elche,Malaga,0.0,1.0,Elche,Malaga
2013-12-21,Sunderland,Norwich,0.0,0.0,Norwich,Sunderland
2013-12-21,Liverpool,Cardiff,3.0,1.0,Cardiff,Liverpool
2013-12-26,Cardiff,Southampton,0.0,3.0,Cardiff,Southampton
2013-12-26,Norwich,Fulham,1.0,2.0,Fulham,Norwich
2013-12-28,Hull,Fulham,6.0,0.0,Fulham,Hull
2013-12-28,Cardiff,Sunderland,2.0,2.0,Cardiff,Sunderland
2014-01-01,Liverpool,Hull,2.0,0.0,Hull,Liverpool
2014-01-01,Arsenal,Cardiff,2.0,0.0,Arsenal,Cardiff
2014-01-11,Cardiff,West Ham,0.0,2.0,Cardiff,West Ham
2014-01-11,Hull,Chelsea,0.0,2.0,Chelsea,Hull
2014-01-11,Fulham,Sunderland,1.0,4.0,Fulham,Sunderland
2014-01-18,Norwich,Hull,1.0,0.0,Hull,Norwich
2014-01-18,Man City,Cardiff,4.0,2.0,Cardiff,Man City
2014-01-28,Crystal Palace,Hull,1.0,0.0,Crystal Palace,Hull
2014-01-28,Man United,Cardiff,2.0,0.0,Cardiff,Man United
2014-01-28,Swansea,Fulham,2.0,0.0,Fulham,Swansea
2014-02-01,Cardiff,Norwich,2.0,1.0,Cardiff,Norwich
2014-02-01,Hull,Tottenham,1.0,1.0,Hull,Tottenham
2014-02-02,Elche,Almeria,1.0,0.0,Almeria,Elche
2014-02-08,Swansea,Cardiff,3.0,0.0,Cardiff,Swansea
2014-02-08,Sunderland,Hull,0.0,2.0,Hull,Sunderland
2014-02-08,Vallecano,Malaga,4.0,1.0,Malaga,Vallecano
2014-02-09,Valladolid,Elche,2.0,2.0,Elche,Valladolid
2014-02-11,Cardiff,Aston Villa,0.0,0.0,Aston Villa,Cardiff
2014-02-11,Hull,Southampton,0.0,1.0,Hull,Southampton
2014-02-15,Levante,Almeria,1.0,0.0,Almeria,Levante
2014-02-22,Almeria,Malaga,0.0,0.0,Almeria,Malaga
2014-02-22,Cardiff,Hull,0.0,4.0,Cardiff,Hull
2014-02-22,West Brom,Fulham,1.0,1.0,Fulham,West Brom
2014-03-01,Hull,Newcastle,1.0,4.0,Hull,Newcastle
2014-03-01,Malaga,Valladolid,1.0,1.0,Malaga,Valladolid
2014-03-02,Tottenham,Cardiff,1.0,0.0,Cardiff,Tottenham
2014-03-08,Cardiff,Fulham,3.0,1.0,Cardiff,Fulham
2014-03-08,Norwich,Stoke,1.0,1.0,Norwich,Stoke
2014-03-10,Osasuna,Malaga,0.0,2.0,Malaga,Osasuna
2014-03-15,Hull,Man City,0.0,2.0,Hull,Man City
2014-03-15,Everton,Cardiff,2.0,1.0,Cardiff,Everton
2014-03-22,Cardiff,Liverpool,3.0,6.0,Cardiff,Liverpool
2014-03-22,Norwich,Sunderland,2.0,0.0,Norwich,Sunderland
2014-03-22,Hull,West Brom,2.0,0.0,Hull,West Brom
2014-03-23,Aston Villa,Stoke,1.0,4.0,Aston Villa,Stoke
2014-03-26,West Ham,Hull,2.0,1.0,Hull,West Ham
2014-03-29,West Brom,Cardiff,3.0,3.0,Cardiff,West Brom
2014-03-29,Swansea,Norwich,3.0,0.0,Norwich,Swansea
2014-03-29,Stoke,Hull,1.0,0.0,Hull,Stoke
2014-03-30,Valladolid,Almeria,1.0,0.0,Almeria,Valladolid
2014-04-04,Almeria,Osasuna,1.0,2.0,Almeria,Osasuna
2014-04-05,Cardiff,Crystal Palace,0.0,3.0,Cardiff,Crystal Palace
2014-04-05,Norwich,West Brom,0.0,1.0,Norwich,West Brom
2014-04-05,Hull,Swansea,1.0,0.0,Hull,Swansea
2014-04-12,Southampton,Cardiff,0.0,1.0,Cardiff,Southampton
2014-04-12,Fulham,Norwich,1.0,0.0,Fulham,Norwich
2014-04-19,Cardiff,Stoke,1.0,1.0,Cardiff,Stoke
2014-04-20,Hull,Arsenal,0.0,3.0,Arsenal,Hull
2014-04-26,Fulham,Hull,2.0,2.0,Fulham,Hull
2014-04-26,Swansea,Aston Villa,4.0,1.0,Aston Villa,Swansea
2014-04-27,Sunderland,Cardiff,4.0,0.0,Cardiff,Sunderland
2014-04-27,Espanol,Almeria,1.0,2.0,Almeria,Espanol
2014-05-03,Malaga,Elche,0.0,1.0,Elche,Malaga
2014-05-03,Stoke,Fulham,4.0,1.0,Fulham,Stoke
2014-05-03,Aston Villa,Hull,3.0,1.0,Aston Villa,Hull
2014-05-03,Newcastle,Cardiff,3.0,0.0,Cardiff,Newcastle
2014-05-04,Almeria,Betis,3.0,2.0,Almeria,Betis
2014-05-06,Man United,Hull,3.0,1.0,Hull,Man United
2014-05-11,Hull,Everton,0.0,2.0,Everton,Hull
2014-05-11,Cardiff,Chelsea,1.0,2.0,Cardiff,Chelsea
2014-05-11,Granada,Almeria,0.0,2.0,Almeria,Granada
2014-05-18,Valladolid,Granada,0.0,1.0,Granada,Valladolid
2014-08-16,Stoke,Aston Villa,0.0,1.0,Aston Villa,Stoke
2014-08-16,QPR,Hull,0.0,1.0,Hull,QPR
2014-08-23,Almeria,Espanol,1.0,1.0,Almeria,Espanol
2014-08-24,Hull,Stoke,1.0,1.0,Hull,Stoke
2014-08-24,Tottenham,QPR,4.0,0.0,QPR,Tottenham
2014-08-25,Real Madrid,Cordoba,2.0,0.0,Cordoba,Real Madrid
2014-08-30,Cordoba,Celta,1.0,1.0,Celta,Cordoba
2014-08-30,QPR,Sunderland,1.0,0.0,QPR,Sunderland
2014-08-31,La Coruna,Vallecano,2.0,2.0,La Coruna,Vallecano
2014-08-31,Aston Villa,Hull,2.0,1.0,Aston Villa,Hull
2014-09-12,Almeria,Cordoba,1.0,1.0,Almeria,Cordoba
2014-09-14,Man United,QPR,4.0,0.0,Man United,QPR
2014-09-15,Hull,West Ham,2.0,2.0,Hull,West Ham
2014-09-19,Elche,Eibar,0.0,2.0,Eibar,Elche
2014-09-20,QPR,Stoke,2.0,2.0,QPR,Stoke
2014-09-20,Newcastle,Hull,2.0,2.0,Hull,Newcastle
2014-09-21,Cordoba,Sevilla,1.0,3.0,Cordoba,Sevilla
2014-09-25,Valencia,Cordoba,3.0,0.0,Cordoba,Valencia
2014-09-27,Southampton,QPR,2.0,1.0,QPR,Southampton
2014-09-27,Hull,Man City,2.0,4.0,Hull,Man City
2014-09-28,Cordoba,Espanol,0.0,0.0,Cordoba,Espanol
2014-09-28,La Coruna,Almeria,0.0,1.0,Almeria,La Coruna
2014-10-03,Getafe,Cordoba,1.0,1.0,Cordoba,Getafe
2014-10-04,Almeria,Elche,2.0,2.0,Almeria,Elche
2014-10-04,Hull,Crystal Palace,2.0,0.0,Crystal Palace,Hull
2014-10-05,West Ham,QPR,2.0,0.0,QPR,West Ham
2014-10-18,Arsenal,Hull,2.0,2.0,Arsenal,Hull
2014-10-18,Cordoba,Malaga,1.0,2.0,Cordoba,Malaga
2014-10-19,QPR,Liverpool,2.0,3.0,Liverpool,QPR
2014-10-25,Liverpool,Hull,0.0,0.0,Hull,Liverpool
2014-10-25,Cordoba,Sociedad,1.0,1.0,Cordoba,Sociedad
2014-10-26,Malaga,Vallecano,4.0,0.0,Malaga,Vallecano
2014-10-27,QPR,Aston Villa,2.0,0.0,Aston Villa,QPR
2014-11-01,Hull,Southampton,0.0,1.0,Hull,Southampton
2014-11-01,Chelsea,QPR,2.0,1.0,Chelsea,QPR
2014-11-01,Ath Madrid,Cordoba,4.0,2.0,Ath Madrid,Cordoba
2014-11-02,Levante,Almeria,2.0,1.0,Almeria,Levante
2014-11-07,Cordoba,La Coruna,0.0,0.0,Cordoba,La Coruna
2014-11-08,QPR,Man City,2.0,2.0,Man City,QPR
2014-11-08,Burnley,Hull,1.0,0.0,Burnley,Hull
2014-11-22,Newcastle,QPR,1.0,0.0,Newcastle,QPR
2014-11-23,Hull,Tottenham,1.0,2.0,Hull,Tottenham
2014-11-23,Elche,Cordoba,2.0,2.0,Cordoba,Elche
2014-11-24,Granada,Almeria,0.0,0.0,Almeria,Granada
2014-11-29,Man United,Hull,3.0,0.0,Hull,Man United
2014-11-29,QPR,Leicester,3.0,2.0,Leicester,QPR
2014-11-30,Cordoba,Villarreal,0.0,2.0,Cordoba,Villarreal
2014-12-02,Swansea,QPR,2.0,0.0,QPR,Swansea
2014-12-03,Everton,Hull,1.0,1.0,Everton,Hull
2014-12-06,QPR,Burnley,2.0,0.0,Burnley,QPR
2014-12-06,Hull,West Brom,0.0,0.0,Hull,West Brom
2014-12-06,Ath Bilbao,Cordoba,0.0,1.0,Ath Bilbao,Cordoba
2014-12-08,Eibar,Almeria,5.0,2.0,Almeria,Eibar
2014-12-13,Cordoba,Levante,0.0,0.0,Cordoba,Levante
2014-12-13,Chelsea,Hull,2.0,0.0,Chelsea,Hull
2014-12-15,La Coruna,Elche,1.0,0.0,Elche,La Coruna
2014-12-15,Everton,QPR,3.0,1.0,Everton,QPR
2014-12-20,Hull,Swansea,0.0,1.0,Hull,Swansea
2014-12-20,QPR,West Brom,3.0,2.0,QPR,West Brom
2014-12-20,Barcelona,Cordoba,5.0,0.0,Barcelona,Cordoba
2014-12-21,Elche,Malaga,1.0,2.0,Elche,Malaga
2014-12-26,Arsenal,QPR,2.0,1.0,Arsenal,QPR
2014-12-26,Sunderland,Hull,1.0,3.0,Hull,Sunderland
2014-12-26,Swansea,Aston Villa,1.0,0.0,Aston Villa,Swansea
2014-12-28,Hull,Leicester,0.0,1.0,Hull,Leicester
2014-12-28,QPR,Crystal Palace,0.0,0.0,Crystal Palace,QPR
2015-01-01,QPR,Swansea,1.0,1.0,QPR,Swansea
2015-01-01,Hull,Everton,2.0,0.0,Everton,Hull
2015-01-03,Malaga,Almeria,1.0,2.0,Almeria,Malaga
2015-01-05,Cordoba,Granada,2.0,0.0,Cordoba,Granada
2015-01-10,West Brom,Hull,1.0,0.0,Hull,West Brom
2015-01-10,Burnley,QPR,2.0,1.0,Burnley,QPR
2015-01-12,Vallecano,Cordoba,0.0,1.0,Cordoba,Vallecano
2015-01-16,Cordoba,Eibar,1.0,1.0,Cordoba,Eibar
2015-01-17,QPR,Man United,0.0,2.0,Man United,QPR
2015-01-18,West Ham,Hull,3.0,0.0,Hull,West Ham
2015-01-24,Cordoba,Real Madrid,1.0,2.0,Cordoba,Real Madrid
2015-01-25,Espanol,Almeria,3.0,0.0,Almeria,Espanol
2015-01-25,La Coruna,Granada,2.0,2.0,Granada,La Coruna
2015-01-30,Vallecano,La Coruna,1.0,2.0,La Coruna,Vallecano
2015-01-31,Hull,Newcastle,0.0,3.0,Hull,Newcastle
2015-01-31,Sunderland,Burnley,2.0,0.0,Burnley,Sunderland
2015-01-31,Stoke,QPR,3.0,1.0,QPR,Stoke
2015-01-31,Celta,Cordoba,1.0,0.0,Celta,Cordoba
2015-01-31,Granada,Elche,1.0,0.0,Elche,Granada
2015-02-01,Almeria,Getafe,1.0,0.0,Almeria,Getafe
2015-02-07,Swansea,Sunderland,1.0,1.0,Sunderland,Swansea
2015-02-07,QPR,Southampton,0.0,1.0,QPR,Southampton
2015-02-07,Man City,Hull,1.0,1.0,Hull,Man City
2015-02-07,Levante,Malaga,4.0,1.0,Levante,Malaga
2015-02-08,Newcastle,Stoke,1.0,1.0,Newcastle,Stoke
2015-02-08,Cordoba,Almeria,1.0,2.0,Almeria,Cordoba
2015-02-10,Hull,Aston Villa,2.0,0.0,Aston Villa,Hull
2015-02-10,Sunderland,QPR,0.0,2.0,QPR,Sunderland
2015-02-13,Almeria,Sociedad,2.0,2.0,Almeria,Sociedad
2015-02-14,Sevilla,Cordoba,3.0,0.0,Cordoba,Sevilla
2015-02-16,Eibar,Elche,0.0,1.0,Eibar,Elche
2015-02-21,Ath Madrid,Almeria,3.0,0.0,Almeria,Ath Madrid
2015-02-21,Aston Villa,Stoke,1.0,2.0,Aston Villa,Stoke
2015-02-21,Cordoba,Valencia,1.0,2.0,Cordoba,Valencia
2015-02-21,Hull,QPR,2.0,1.0,Hull,QPR
2015-02-21,Sunderland,West Brom,0.0,0.0,Sunderland,West Brom
2015-02-27,Espanol,Cordoba,1.0,0.0,Cordoba,Espanol
2015-02-28,Malaga,Getafe,3.0,2.0,Getafe,Malaga
2015-02-28,Burnley,Swansea,0.0,1.0,Burnley,Swansea
2015-02-28,Almeria,La Coruna,0.0,0.0,Almeria,La Coruna
2015-02-28,Stoke,Hull,1.0,0.0,Hull,Stoke
2015-03-03,Hull,Sunderland,1.0,1.0,Hull,Sunderland
2015-03-03,Aston Villa,West Brom,2.0,1.0,Aston Villa,West Brom
2015-03-04,QPR,Arsenal,1.0,2.0,Arsenal,QPR
2015-03-07,QPR,Tottenham,1.0,2.0,QPR,Tottenham
2015-03-07,Elche,Almeria,1.0,0.0,Almeria,Elche
2015-03-07,Granada,Malaga,1.0,0.0,Granada,Malaga
2015-03-09,Cordoba,Getafe,1.0,2.0,Cordoba,Getafe
2015-03-14,Sunderland,Aston Villa,0.0,4.0,Aston Villa,Sunderland
2015-03-14,Leicester,Hull,0.0,0.0,Hull,Leicester
2015-03-14,Crystal Palace,QPR,3.0,1.0,Crystal Palace,QPR
2015-03-15,Malaga,Cordoba,2.0,0.0,Cordoba,Malaga
2015-03-15,Almeria,Villarreal,0.0,0.0,Almeria,Villarreal
2015-03-21,Ath Bilbao,Almeria,2.0,1.0,Almeria,Ath Bilbao
2015-03-21,Aston Villa,Swansea,0.0,1.0,Aston Villa,Swansea
2015-03-21,Vallecano,Malaga,1.0,0.0,Malaga,Vallecano
2015-03-22,Hull,Chelsea,2.0,3.0,Chelsea,Hull
2015-03-22,QPR,Everton,1.0,2.0,Everton,QPR
2015-03-22,Sociedad,Cordoba,3.0,1.0,Cordoba,Sociedad
2015-04-03,Eibar,Vallecano,1.0,2.0,Eibar,Vallecano
2015-04-04,Cordoba,Ath Madrid,0.0,2.0,Ath Madrid,Cordoba
2015-04-04,West Brom,QPR,1.0,4.0,QPR,West Brom
2015-04-04,Almeria,Levante,1.0,4.0,Almeria,Levante
2015-04-04,Swansea,Hull,3.0,1.0,Hull,Swansea
2015-04-05,Sunderland,Newcastle,1.0,0.0,Newcastle,Sunderland
2015-04-05,Getafe,La Coruna,2.0,1.0,Getafe,La Coruna
2015-04-07,Aston Villa,QPR,3.0,3.0,Aston Villa,QPR
2015-04-08,La Coruna,Cordoba,1.0,1.0,Cordoba,La Coruna
2015-04-08,Barcelona,Almeria,4.0,0.0,Almeria,Barcelona
2015-04-11,Almeria,Granada,3.0,0.0,Almeria,Granada
2015-04-11,Southampton,Hull,2.0,0.0,Hull,Southampton
2015-04-12,Cordoba,Elche,0.0,2.0,Cordoba,Elche
2015-04-12,QPR,Chelsea,0.0,1.0,Chelsea,QPR
2015-04-19,Vallecano,Almeria,2.0,0.0,Almeria,Vallecano
2015-04-19,Villarreal,Cordoba,0.0,0.0,Cordoba,Villarreal
2015-04-24,Cordoba,Ath Bilbao,0.0,1.0,Ath Bilbao,Cordoba
2015-04-25,Stoke,Sunderland,1.0,1.0,Stoke,Sunderland
2015-04-25,QPR,West Ham,0.0,0.0,QPR,West Ham
2015-04-25,Crystal Palace,Hull,0.0,2.0,Crystal Palace,Hull
2015-04-25,Newcastle,Swansea,2.0,3.0,Newcastle,Swansea
2015-04-26,Almeria,Eibar,2.0,0.0,Almeria,Eibar
2015-04-28,Levante,Cordoba,1.0,0.0,Cordoba,Levante
2015-04-28,Hull,Liverpool,1.0,0.0,Hull,Liverpool
2015-04-29,Real Madrid,Almeria,3.0,0.0,Almeria,Real Madrid
2015-04-29,Elche,La Coruna,4.0,0.0,Elche,La Coruna
2015-05-02,Cordoba,Barcelona,0.0,8.0,Barcelona,Cordoba
2015-05-02,Liverpool,QPR,2.0,1.0,Liverpool,QPR
2015-05-02,Sunderland,Southampton,2.0,1.0,Southampton,Sunderland
2015-05-03,Malaga,Elche,1.0,2.0,Elche,Malaga
2015-05-04,Hull,Arsenal,1.0,3.0,Arsenal,Hull
2015-05-04,Almeria,Celta,2.0,2.0,Almeria,Celta
2015-05-09,Granada,Cordoba,2.0,0.0,Cordoba,Granada
2015-05-09,Hull,Burnley,0.0,1.0,Burnley,Hull
2015-05-10,Almeria,Malaga,1.0,2.0,Almeria,Malaga
2015-05-10,Man City,QPR,6.0,0.0,Man City,QPR
2015-05-16,Tottenham,Hull,2.0,0.0,Hull,Tottenham
2015-05-16,Burnley,Stoke,0.0,0.0,Burnley,Stoke
2015-05-16,Sunderland,Leicester,0.0,0.0,Leicester,Sunderland
2015-05-16,QPR,Newcastle,2.0,1.0,Newcastle,QPR
2015-05-17,Cordoba,Vallecano,1.0,2.0,Cordoba,Vallecano
2015-05-17,Sevilla,Almeria,2.0,1.0,Almeria,Sevilla
2015-05-17,La Coruna,Levante,2.0,0.0,La Coruna,Levante
2015-05-23,Eibar,Cordoba,3.0,0.0,Cordoba,Eibar
2015-05-23,Almeria,Valencia,2.0,3.0,Almeria,Valencia
2015-05-24,Hull,Man United,0.0,0.0,Hull,Man United
2015-05-24,Leicester,QPR,5.0,1.0,Leicester,QPR
2015-08-08,Leicester,Sunderland,4.0,2.0,Leicester,Sunderland
2015-08-15,Sunderland,Norwich,1.0,3.0,Norwich,Sunderland
2015-08-15,Swansea,Newcastle,2.0,0.0,Newcastle,Swansea
2015-08-22,Norwich,Stoke,1.0,1.0,Norwich,Stoke
2015-08-22,Sunderland,Swansea,1.0,1.0,Sunderland,Swansea
2015-08-23,Sp Gijon,Real Madrid,0.0,0.0,Real Madrid,Sp Gijon
2015-08-29,Sociedad,Sp Gijon,0.0,0.0,Sociedad,Sp Gijon
2015-08-29,Aston Villa,Sunderland,2.0,2.0,Aston Villa,Sunderland
2015-08-30,Las Palmas,Levante,0.0,0.0,Las Palmas,Levante
2015-09-12,Norwich,Bournemouth,3.0,1.0,Bournemouth,Norwich
2015-09-12,Sp Gijon,Valencia,0.0,1.0,Sp Gijon,Valencia
2015-09-14,Vallecano,La Coruna,1.0,3.0,La Coruna,Vallecano
2015-09-18,Getafe,Malaga,1.0,0.0,Getafe,Malaga
2015-09-19,Aston Villa,West Brom,0.0,1.0,Aston Villa,West Brom
2015-09-20,La Coruna,Sp Gijon,2.0,3.0,La Coruna,Sp Gijon
2015-09-23,Vallecano,Sp Gijon,2.0,1.0,Sp Gijon,Vallecano
2015-09-27,Sp Gijon,Betis,1.0,2.0,Betis,Sp Gijon
2015-10-03,Espanol,Sp Gijon,1.0,2.0,Espanol,Sp Gijon
2015-10-03,Granada,La Coruna,1.0,1.0,Granada,La Coruna
2015-10-03,Aston Villa,Stoke,0.0,1.0,Aston Villa,Stoke
2015-10-17,West Brom,Sunderland,1.0,0.0,Sunderland,West Brom
2015-10-19,Sp Gijon,Granada,3.0,3.0,Granada,Sp Gijon
2015-10-24,Aston Villa,Swansea,1.0,2.0,Aston Villa,Swansea
2015-10-24,Norwich,West Brom,0.0,1.0,Norwich,West Brom
2015-10-25,Sunderland,Newcastle,3.0,0.0,Newcastle,Sunderland
2015-10-26,Ath Bilbao,Sp Gijon,3.0,0.0,Ath Bilbao,Sp Gijon
2015-10-31,Newcastle,Stoke,0.0,0.0,Newcastle,Stoke
2015-11-01,Eibar,Vallecano,1.0,0.0,Eibar,Vallecano
2015-11-01,Sp Gijon,Malaga,1.0,0.0,Malaga,Sp Gijon
2015-11-07,Levante,La Coruna,1.0,1.0,La Coruna,Levante
2015-11-07,Norwich,Swansea,1.0,0.0,Norwich,Swansea
2015-11-07,Sunderland,Southampton,0.0,1.0,Southampton,Sunderland
2015-11-08,Ath Madrid,Sp Gijon,1.0,0.0,Ath Madrid,Sp Gijon
2015-11-22,Sp Gijon,Levante,0.0,3.0,Levante,Sp Gijon
2015-11-28,Celta,Sp Gijon,2.0,1.0,Celta,Sp Gijon
2015-11-28,Sunderland,Stoke,2.0,0.0,Stoke,Sunderland
2015-11-28,Malaga,Granada,2.0,2.0,Granada,Malaga
2015-12-06,Sp Gijon,Las Palmas,3.0,1.0,Las Palmas,Sp Gijon
2015-12-12,Sunderland,Watford,0.0,1.0,Sunderland,Watford
2015-12-12,Sevilla,Sp Gijon,2.0,0.0,Sevilla,Sp Gijon
2015-12-13,Vallecano,Malaga,1.0,2.0,Malaga,Vallecano
2015-12-30,Getafe,La Coruna,0.0,0.0,Getafe,La Coruna
2015-12-30,Eibar,Sp Gijon,2.0,0.0,Eibar,Sp Gijon
2015-12-30,Levante,Malaga,0.0,1.0,Levante,Malaga
2016-01-02,West Brom,Stoke,2.0,1.0,Stoke,West Brom
2016-01-02,Norwich,Southampton,1.0,0.0,Norwich,Southampton
2016-01-02,Sunderland,Aston Villa,3.0,1.0,Aston Villa,Sunderland
2016-01-02,Man United,Swansea,2.0,1.0,Man United,Swansea
2016-01-04,Sp Gijon,Getafe,1.0,2.0,Getafe,Sp Gijon
2016-01-10,Villarreal,Sp Gijon,2.0,0.0,Sp Gijon,Villarreal
2016-01-13,Swansea,Sunderland,2.0,4.0,Sunderland,Swansea
2016-01-13,Stoke,Norwich,3.0,1.0,Norwich,Stoke
2016-01-16,Sociedad,La Coruna,1.0,1.0,La Coruna,Sociedad
2016-01-16,Tottenham,Sunderland,4.0,1.0,Sunderland,Tottenham
2016-01-16,Sevilla,Malaga,2.0,1.0,Malaga,Sevilla
2016-01-16,Bournemouth,Norwich,3.0,0.0,Bournemouth,Norwich
2016-01-17,Real Madrid,Sp Gijon,5.0,1.0,Real Madrid,Sp Gijon
2016-01-17,Stoke,Arsenal,0.0,0.0,Arsenal,Stoke
2016-01-18,Swansea,Watford,1.0,0.0,Swansea,Watford
2016-01-22,Sp Gijon,Sociedad,5.0,1.0,Sociedad,Sp Gijon
2016-01-23,Malaga,Barcelona,1.0,2.0,Barcelona,Malaga
2016-01-23,Leicester,Stoke,3.0,0.0,Leicester,Stoke
2016-01-23,West Brom,Aston Villa,0.0,0.0,Aston Villa,West Brom
2016-01-23,Norwich,Liverpool,4.0,5.0,Liverpool,Norwich
2016-01-23,Sunderland,Bournemouth,1.0,1.0,Bournemouth,Sunderland
2016-01-24,Everton,Swansea,1.0,2.0,Everton,Swansea
2016-01-24,La Coruna,Valencia,1.0,1.0,La Coruna,Valencia
2016-01-25,Levante,Las Palmas,3.0,2.0,Las Palmas,Levante
2016-01-30,Eibar,Malaga,1.0,2.0,Eibar,Malaga
2016-01-31,Valencia,Sp Gijon,0.0,1.0,Sp Gijon,Valencia
2016-02-01,La Coruna,Vallecano,2.0,2.0,La Coruna,Vallecano
2016-02-02,West Brom,Swansea,1.0,1.0,Swansea,West Brom
2016-02-02,Norwich,Tottenham,0.0,3.0,Norwich,Tottenham
2016-02-02,Man United,Stoke,3.0,0.0,Man United,Stoke
2016-02-02,Sunderland,Man City,0.0,1.0,Man City,Sunderland
2016-02-05,Malaga,Getafe,3.0,0.0,Getafe,Malaga
2016-02-06,Aston Villa,Norwich,2.0,0.0,Aston Villa,Norwich
2016-02-06,Stoke,Everton,0.0,3.0,Everton,Stoke
2016-02-06,Swansea,Crystal Palace,1.0,1.0,Crystal Palace,Swansea
2016-02-06,Sp Gijon,La Coruna,1.0,1.0,La Coruna,Sp Gijon
2016-02-06,Vallecano,Las Palmas,2.0,0.0,Las Palmas,Vallecano
2016-02-06,Newcastle,West Brom,1.0,0.0,Newcastle,West Brom
2016-02-06,Liverpool,Sunderland,2.0,2.0,Liverpool,Sunderland
2016-02-12,Sp Gijon,Vallecano,2.0,2.0,Sp Gijon,Vallecano
2016-02-13,Sunderland,Man United,2.0,1.0,Man United,Sunderland
2016-02-13,Bournemouth,Stoke,1.0,3.0,Bournemouth,Stoke
2016-02-13,Norwich,West Ham,2.0,2.0,Norwich,West Ham
2016-02-13,Swansea,Southampton,0.0,1.0,Southampton,Swansea
2016-02-13,La Coruna,Betis,2.0,2.0,Betis,La Coruna
2016-02-13,Villarreal,Malaga,1.0,0.0,Malaga,Villarreal
2016-02-17,Sp Gijon,Barcelona,1.0,3.0,Barcelona,Sp Gijon
2016-02-20,Espanol,La Coruna,1.0,0.0,Espanol,La Coruna
2016-02-20,Betis,Sp Gijon,1.0,1.0,Betis,Sp Gijon
2016-02-21,Malaga,Real Madrid,1.0,1.0,Malaga,Real Madrid
2016-02-26,Eibar,Las Palmas,0.0,1.0,Eibar,Las Palmas
2016-02-27,Sociedad,Malaga,1.0,1.0,Malaga,Sociedad
2016-02-27,West Ham,Sunderland,1.0,0.0,Sunderland,West Ham
2016-02-27,Leicester,Norwich,1.0,0.0,Leicester,Norwich
2016-02-27,Sp Gijon,Espanol,2.0,4.0,Espanol,Sp Gijon
2016-02-27,Stoke,Aston Villa,2.0,1.0,Aston Villa,Stoke
2016-02-28,La Coruna,Granada,0.0,1.0,Granada,La Coruna
2016-02-28,Tottenham,Swansea,2.0,1.0,Swansea,Tottenham
2016-03-01,Sunderland,Crystal Palace,2.0,2.0,Crystal Palace,Sunderland
2016-03-01,Norwich,Chelsea,1.0,2.0,Chelsea,Norwich
2016-03-02,Malaga,Valencia,1.0,2.0,Malaga,Valencia
2016-03-02,Stoke,Newcastle,1.0,0.0,Newcastle,Stoke
2016-03-02,Ath Bilbao,La Coruna,4.0,1.0,Ath Bilbao,La Coruna
2016-03-02,Arsenal,Swansea,1.0,2.0,Arsenal,Swansea
2016-03-03,Granada,Sp Gijon,2.0,0.0,Granada,Sp Gijon
2016-03-05,Chelsea,Stoke,1.0,1.0,Chelsea,Stoke
2016-03-05,Swansea,Norwich,1.0,0.0,Norwich,Swansea
2016-03-05,Southampton,Sunderland,1.0,1.0,Southampton,Sunderland
2016-03-05,La Coruna,Malaga,3.0,3.0,La Coruna,Malaga
2016-03-06,Sp Gijon,Ath Bilbao,0.0,2.0,Ath Bilbao,Sp Gijon
2016-03-11,Malaga,Sp Gijon,1.0,0.0,Malaga,Sp Gijon
2016-03-12,Ath Madrid,La Coruna,3.0,0.0,Ath Madrid,La Coruna
